ZIP Code,Population,Year
44663,24924,2022
44665,211,2022
44666,2638,2022
44667,13414,2022
44669,1925,2022
44670,151,2022
44671,39,2022
44672,4781,2022
44675,2245,2022
44676,5750,2022
44677,2699,2022
44678,189,2022
44680,4041,2022
44681,9244,2022
44682,1198,2022
44683,7461,2022
44685,28875,2022
44687,422,2022
44688,2979,2022
44689,498,2022
44690,100,2022
44691,44775,2022
44693,42,2022
44695,1371,2022
44697,266,2022
44699,704,2022
44702,1049,2022
44703,8670,2022
44704,3484,2022
44705,18179,2022
44706,16316,2022
44707,8798,2022
44708,24858,2022
44709,18343,2022
44710,8707,2022
44714,9977,2022
44718,12302,2022
44720,39942,2022
44721,13967,2022
44730,6071,2022
44802,956,2022
44804,1626,2022
44805,31447,2022
44807,2049,2022
44809,106,2022
44811,12665,2022
44813,8121,2022
44814,2242,2022
44815,811,2022
44817,1301,2022
44818,2279,2022
44820,17088,2022
44822,3365,2022
44824,4008,2022
44825,188,2022
44826,1250,2022
44827,6945,2022
44828,186,2022
44830,18176,2022
44833,16537,2022
44836,2564,2022
44837,4707,2022
44838,247,2022
44839,12766,2022
44840,3072,2022
44841,670,2022
44842,5432,2022
44843,2686,2022
44844,712,2022
44846,3416,2022
44847,3625,2022
44849,2231,2022
44850,256,2022
44851,5057,2022
44853,1460,2022
44854,1501,2022
44855,1352,2022
44856,170,2022
44857,23215,2022
44859,2108,2022
44861,129,2022
44864,3133,2022
44865,3302,2022
44866,2332,2022
44867,2640,2022
44870,40067,2022
44874,281,2022
44875,13835,2022
44878,3146,2022
44880,3176,2022
44881,172,2022
44882,2381,2022
44883,28667,2022
44887,1048,2022
44889,6735,2022
44890,10364,2022
44901,0,2022
44902,5549,2022
44903,25860,2022
44904,13841,2022
44905,16385,2022
44906,16890,2022
44907,15163,2022
45001,896,2022
45002,14068,2022
45003,624,2022
45005,31739,2022
45011,73596,2022
45013,52953,2022
45014,46023,2022
45015,11602,2022
45030,21196,2022
45032,666,2022
45033,512,2022
45034,1007,2022
45036,42346,2022
45039,29112,2022
45040,57214,2022
45041,136,2022
45042,28812,2022
45044,53909,2022
45050,11833,2022
45051,388,2022
45052,4179,2022
45053,3865,2022
45054,2517,2022
45055,179,2022
45056,27391,2022
45062,756,2022
45064,3257,2022
45065,6604,2022
45066,26144,2022
45067,15085,2022
45068,11947,2022
45069,55414,2022
45070,151,2022
45101,2059,2022
45102,24243,2022
45103,35908,2022
45105,63,2022
45106,10989,2022
45107,9741,2022
45111,363,2022
45112,15,2022
45113,3826,2022
45115,223,2022
45118,3663,2022
45119,28,2022
45120,2739,2022
45121,9132,2022
45122,11390,2022
45123,8958,2022
45130,4116,2022
45131,287,2022
45132,116,2022
45133,23399,2022
45135,5581,2022
45140,55364,2022
45142,3994,2022
45144,4057,2022
45146,1063,2022
45147,73,2022
45148,1822,2022
45150,33853,2022
45152,13617,2022
45153,2362,2022
45154,8652,2022
45155,461,2022
45156,59,2022
45157,9857,2022
45158,783,2022
45159,3454,2022
45160,619,2022
45162,2449,2022
45164,294,2022
45166,50,2022
45167,3266,2022
45168,1159,2022
45169,4436,2022
45171,5762,2022
45172,264,2022
45174,2165,2022
45176,10099,2022
45177,22683,2022
45202,16259,2022
45203,2498,2022
45204,7271,2022
45205,19087,2022
45206,10689,2022
45207,6801,2022
45208,17911,2022
45209,10408,2022
45211,37303,2022
45212,21335,2022
45213,11673,2022
45214,8965,2022
45215,31006,2022
45216,8900,2022
45217,6096,2022
45218,3838,2022
45219,19505,2022
45220,14651,2022
45223,12556,2022
45224,20915,2022
45225,9414,2022
45226,5858,2022
45227,18801,2022
45229,13453,2022
45230,27437,2022
45231,41466,2022
45232,8805,2022
45233,14976,2022
45236,24504,2022
45237,22067,2022
45238,47154,2022
45239,29506,2022
45240,29219,2022
45241,23727,2022
45242,21990,2022
45243,16034,2022
45244,28702,2022
45245,20352,2022
45246,13323,2022
45247,24072,2022
45248,24051,2022
45249,14075,2022
45251,20834,2022
45252,5287,2022
45255,22012,2022
45267,4,2022
45301,322,2022
45302,4622,2022
45303,2247,2022
45304,7617,2022
45305,11473,2022
45306,2184,2022
45307,312,2022
45308,4723,2022
45309,11789,2022
45310,292,2022
45311,6056,2022
45312,947,2022
45314,6363,2022
45315,4402,2022
45316,139,2022
45317,922,2022
45318,5210,2022
45319,372,2022
45320,15525,2022
45321,1235,2022
45322,21540,2022
45323,5170,2022
45324,40623,2022
45325,2473,2022
45326,1282,2022
45327,8916,2022
45328,574,2022
45330,614,2022
45331,22027,2022
45332,490,2022
45333,1607,2022
45334,1952,2022
45335,6951,2022
45336,89,2022
45337,1736,2022
45338,4639,2022
45339,1101,2022
45340,384,2022
45341,3967,2022
45342,36127,2022
45344,16747,2022
45345,6553,2022
45346,2134,2022
45347,4081,2022
45348,888,2022
45349,253,2022
45350,55,2022
45351,325,2022
45352,207,2022
45353,151,2022
45354,632,2022
45356,24926,2022
45358,323,2022
45359,2120,2022
45360,379,2022
45361,381,2022
45362,1054,2022
45363,1893,2022
45365,29336,2022
45368,4125,2022
45369,4141,2022
45370,2881,2022
45371,22429,2022
45372,314,2022
45373,37714,2022
45377,14272,2022
45378,536,2022
45380,5746,2022
45381,5690,2022
45382,1082,2022
45383,6453,2022
45384,2151,2022
45385,39699,2022
45387,5256,2022
45388,820,2022
45389,594,2022
45390,3341,2022
45402,10438,2022
45403,13002,2022
45404,10380,2022
45405,19059,2022
45406,19954,2022
45409,15788,2022
45410,17345,2022
45414,20423,2022
45415,12601,2022
45416,5547,2022
45417,28029,2022
45419,16852,2022
45420,23600,2022
45423,0,2022
45424,50221,2022
45426,13591,2022
45428,286,2022
45429,26523,2022
45430,7105,2022
45431,26446,2022
45432,15024,2022
45433,1554,2022
45434,12810,2022
45435,177,2022
45439,12591,2022
45440,22256,2022
45449,19032,2022
45458,37128,2022
45459,28509,2022
45469,206,2022
45501,0,2022
45502,17715,2022
45503,32714,2022
45504,16069,2022
45505,20485,2022
45506,13145,2022
45601,56300,2022
45612,4622,2022
45613,2646,2022
45614,5077,2022
45616,1729,2022
45617,0,2022
45618,0,2022
45619,7509,2022
45620,754,2022
45621,343,2022
45622,495,2022
45623,3480,2022
45624,0,2022
45628,5434,2022
45629,3074,2022
45630,462,2022
45631,13061,2022
45634,1518,2022
45636,223,2022
45638,20594,2022
45640,16217,2022
45642,0,2022
45644,4525,2022
45645,2760,2022
45646,803,2022
45647,2860,2022
45648,11212,2022
45650,415,2022
45651,5279,2022
45652,3477,2022
45653,3745,2022
45654,778,2022
45656,6442,2022
45657,1482,2022
45658,2541,2022
45659,3166,2022
45660,7753,2022
45661,7345,2022
45662,27304,2022
45663,6389,2022
45669,10237,2022
45671,444,2022
45672,1473,2022
45673,423,2022
45674,743,2022
45677,51,2022
45678,1128,2022
45679,3101,2022
45680,11968,2022
45681,1480,2022
45682,1976,2022
45684,1570,2022
45685,1485,2022
45686,3704,2022
45688,166,2022
45690,13581,2022
45692,8164,2022
45693,8575,2022
45694,12530,2022
45695,1023,2022
45696,538,2022
45697,5639,2022
45698,480,2022
45699,1246,2022
45701,33363,2022
45710,5093,2022
45711,937,2022
45714,9167,2022
45715,2197,2022
45716,393,2022
45719,874,2022
45720,0,2022
45721,23,2022
45723,3650,2022
45724,2190,2022
45727,766,2022
45729,2111,2022
45732,4539,2022
45734,325,2022
45735,1685,2022
45739,0,2022
45740,333,2022
45741,552,2022
45742,3335,2022
45743,1336,2022
45744,2234,2022
45745,1049,2022
45746,373,2022
45750,26250,2022
45760,3734,2022
45761,1221,2022
45764,7688,2022
45766,1174,2022
45767,2598,2022
45768,1567,2022
45769,5877,2022
45770,854,2022
45771,3428,2022
45772,1533,2022
45773,533,2022
45775,2123,2022
45776,669,2022
45778,912,2022
45779,644,2022
45780,2816,2022
45782,420,2022
45783,288,2022
45784,3250,2022
45786,2854,2022
45788,975,2022
45789,146,2022
45801,20873,2022
45804,14567,2022
45805,24679,2022
45806,11282,2022
45807,11910,2022
45808,279,2022
45809,95,2022
45810,7654,2022
45812,1881,2022
45813,3476,2022
45814,3001,2022
45815,94,2022
45816,427,2022
45817,6214,2022
45819,258,2022
45820,645,2022
45821,754,2022
45822,19779,2022
45826,302,2022
45827,2043,2022
45828,6555,2022
45830,5608,2022
45831,3601,2022
45832,3217,2022
45833,10845,2022
45835,428,2022
45836,1435,2022
45838,99,2022
45840,54557,2022
45841,947,2022
45843,3769,2022
45844,2878,2022
45845,3276,2022
45846,4694,2022
45848,92,2022
45849,1062,2022
45850,3580,2022
45851,587,2022
45853,1553,2022
45854,359,2022
45855,145,2022
45856,5245,2022
45858,2604,2022
45859,380,2022
45860,2618,2022
45861,388,2022
45862,1314,2022
45863,1246,2022
45864,156,2022
45865,5437,2022
45866,104,2022
45867,1001,2022
45868,813,2022
45869,4451,2022
45870,449,2022
45871,2030,2022
45872,4462,2022
45873,2002,2022
45874,2257,2022
45875,11052,2022
45876,960,2022
45877,2348,2022
45879,6231,2022
45880,2864,2022
45881,1352,2022
45882,2865,2022
45883,3849,2022
45884,178,2022
45885,12926,2022
45886,486,2022
45887,4404,2022
45888,319,2022
45889,1849,2022
45890,821,2022
45891,15234,2022
45893,159,2022
45894,679,2022
45895,17655,2022
45896,1684,2022
45897,99,2022
45898,779,2022
45899,201,2022
46001,10011,2022
46011,17638,2022
46012,19744,2022
46013,16906,2022
46016,18924,2022
46017,5910,2022
46030,2902,2022
46031,2192,2022
46032,51250,2022
46033,39859,2022
46034,7335,2022
46035,1503,2022
46036,11392,2022
46037,46858,2022
46038,43112,2022
46039,566,2022
46040,16680,2022
46041,23188,2022
46044,2686,2022
46045,180,2022
46047,44,2022
46048,2159,2022
46049,1113,2022
46050,1763,2022
46051,2810,2022
46052,23443,2022
46055,14130,2022
46056,2165,2022
46057,1042,2022
46058,2254,2022
46060,47340,2022
46062,37191,2022
46063,362,2022
46064,17205,2022
46065,3453,2022
46068,2633,2022
46069,6901,2022
46070,2335,2022
46071,3282,2022
46072,8592,2022
46074,44075,2022
46075,8184,2022
46076,1830,2022
46077,34056,2022
46102,412,2022
46103,375,2022
46104,1104,2022
46105,1741,2022
46106,9616,2022
46107,12962,2022
46110,883,2022
46111,443,2022
46112,41437,2022
46113,16217,2022
46115,1624,2022
46117,529,2022
46118,4440,2022
46120,5881,2022
46121,4727,2022
46122,16233,2022
46123,41870,2022
46124,7847,2022
46125,37,2022
46126,4005,2022
46127,353,2022
46128,2277,2022
46130,2085,2022
46131,34801,2022
46133,946,2022
46135,19696,2022
46140,41879,2022
46142,34676,2022
46143,58153,2022
46144,372,2022
46146,228,2022
46147,2578,2022
46148,5135,2022
46149,2355,2022
46150,897,2022
46151,32564,2022
46154,188,2022
46155,9,2022
46156,1115,2022
46157,3579,2022
46158,24656,2022
46160,6102,2022
46161,2181,2022
46162,267,2022
46163,14062,2022
46164,4045,2022
46165,2058,2022
46166,2719,2022
46167,7285,2022
46168,38284,2022
46170,0,2022
46171,1949,2022
46172,2243,2022
46173,10449,2022
46175,538,2022
46176,28727,2022
46180,831,2022
46181,5186,2022
46182,1638,2022
46183,39,2022
46184,12771,2022
46186,1869,2022
46201,31680,2022
46202,20688,2022
46203,36544,2022
46204,10544,2022
46205,28327,2022
46206,0,2022
46208,22729,2022
46214,23108,2022
46216,2275,2022
46217,39082,2022
46218,28951,2022
46219,38681,2022
46220,37102,2022
46221,27038,2022
46222,37108,2022
46224,39704,2022
46225,5416,2022
46226,45716,2022
46227,56794,2022
46228,16397,2022
46229,28629,2022
46231,11209,2022
46234,27385,2022
46235,34289,2022
46236,26993,2022
46237,42223,2022
46239,33553,2022
46240,20123,2022
46241,34056,2022
46250,17131,2022
46254,41259,2022
46256,22373,2022
46259,14944,2022
46260,35019,2022
46268,25140,2022
46278,8650,2022
46280,7344,2022
46290,87,2022
46301,578,2022
46302,51,2022
46303,16859,2022
46304,27204,2022
46307,71355,2022
46310,13511,2022
46311,23074,2022
46312,26363,2022
46319,17626,2022
46320,13822,2022
46321,23731,2022
46322,23794,2022
46323,23447,2022
46324,21703,2022
46327,10875,2022
46340,1330,2022
46341,9984,2022
46342,32049,2022
46345,77,2022
46346,1391,2022
46347,4853,2022
46348,1066,2022
46349,2866,2022
46350,44923,2022
46356,18814,2022
46360,43891,2022
46365,838,2022
46366,5916,2022
46368,39947,2022
46371,3525,2022
46373,17741,2022
46374,1139,2022
46375,23740,2022
46376,204,2022
46377,66,2022
46379,305,2022
46381,647,2022
46382,1932,2022
46383,41811,2022
46385,41304,2022
46390,3172,2022
46391,9369,2022
46392,8272,2022
46393,148,2022
46394,12117,2022
46402,5873,2022
46403,10875,2022
46404,16851,2022
46405,11547,2022
46406,8730,2022
46407,9125,2022
46408,15368,2022
46409,7050,2022
46410,39121,2022
46501,4034,2022
46502,0,2022
46504,3290,2022
46506,10248,2022
46507,9755,2022
46508,200,2022
46510,2942,2022
46511,4061,2022
46513,0,2022
46514,41248,2022
46516,30993,2022
46517,26711,2022
46524,2653,2022
46526,33339,2022
46528,26891,2022
46530,31689,2022
46531,1807,2022
46532,1345,2022
46534,11011,2022
46536,2824,2022
46537,500,2022
46538,4498,2022
46539,2502,2022
46540,13131,2022
46542,4744,2022
46543,4138,2022
46544,30817,2022
46545,27000,2022
46550,12300,2022
46552,6693,2022
46553,3688,2022
46554,4077,2022
46555,2389,2022
46556,7858,2022
46561,14658,2022
46562,4894,2022
46563,23675,2022
46565,8627,2022
46567,9395,2022
46570,1093,2022
46571,6441,2022
46572,107,2022
46573,3874,2022
46574,7542,2022
46580,22538,2022
46582,14063,2022
46590,5077,2022
46595,50,2022
46601,5020,2022
46613,11864,2022
46614,29545,2022
46615,14324,2022
46616,5656,2022
46617,10624,2022
46619,21678,2022
46624,48,2022
46628,27344,2022
46635,6532,2022
46637,16212,2022
46701,8091,2022
46702,2058,2022
46703,18891,2022
46704,40,2022
46705,1936,2022
46706,20000,2022
46710,4443,2022
46711,8399,2022
46714,15367,2022
46721,4856,2022
46723,7550,2022
46725,23463,2022
46730,1007,2022
46731,921,2022
46732,2594,2022
46733,19008,2022
46737,7043,2022
46738,8339,2022
46740,4586,2022
46741,4109,2022
46742,3143,2022
46743,2747,2022
46745,1849,2022
46746,4451,2022
46747,2288,2022
46748,6890,2022
46750,27018,2022
46755,15666,2022
46759,441,2022
46760,1200,2022
46761,11958,2022
46763,1472,2022
46764,1485,2022
46765,5935,2022
46766,422,2022
46767,8832,2022
46770,2820,2022
46771,154,2022
46772,3430,2022
46773,3180,2022
46774,17260,2022
46776,1593,2022
46777,6106,2022
46778,103,2022
46779,2392,2022
46781,791,2022
46783,7513,2022
46784,2021,2022
46785,1732,2022
46786,37,2022
46787,4077,2022
46788,4099,2022
46789,192,2022
46791,1015,2022
46792,3550,2022
46793,4281,2022
46794,1139,2022
46795,6963,2022
46796,109,2022
46797,4214,2022
46798,1051,2022
46799,409,2022
46802,10588,2022
46803,10629,2022
46804,29045,2022
46805,22218,2022
46806,24684,2022
46807,16034,2022
46808,20049,2022
46809,8747,2022
46814,16328,2022
46815,26896,2022
46816,19501,2022
46818,21752,2022
46819,9445,2022
46825,29183,2022
46835,36557,2022
46845,28011,2022
46901,38719,2022
46902,36807,2022
46910,3162,2022
46911,1700,2022
46913,1144,2022
46914,3492,2022
46915,724,2022
46917,1926,2022
46919,1527,2022
46920,1306,2022
46922,0,2022
46923,7846,2022
46926,1459,2022
46928,4710,2022
46929,3224,2022
46930,219,2022
46931,263,2022
46932,3007,2022
46933,6417,2022
46936,5820,2022
46937,18,2022
46938,2385,2022
46939,1765,2022
46940,2821,2022
46941,877,2022
46943,153,2022
46945,0,2022
46946,105,2022
46947,28590,2022
46950,432,2022
46951,2146,2022
46952,18101,2022
46953,23334,2022
46957,407,2022
46958,611,2022
46959,315,2022
46960,1204,2022
46961,48,2022
46962,8491,2022
46965,0,2022
46967,147,2022
46968,147,2022
46970,23363,2022
46971,0,2022
46974,1820,2022
46975,13910,2022
46978,2279,2022
46979,5159,2022
46980,207,2022
46982,2730,2022
46984,19,2022
46985,1153,2022
46986,1671,2022
46987,1053,2022
46988,918,2022
46989,5621,2022
46990,446,2022
46991,1879,2022
46992,16668,2022
46994,2270,2022
46996,6193,2022
46998,206,2022
47001,10112,2022
47003,1064,2022
47006,12419,2022
47010,289,2022
47011,1096,2022
47012,10698,2022
47016,785,2022
47017,485,2022
47018,4674,2022
47020,1287,2022
47021,0,2022
47022,2983,2022
47023,2156,2022
47024,2958,2022
47025,23301,2022
47030,1776,2022
47031,5422,2022
47032,3177,2022
47033,0,2022
47034,178,2022
47035,180,2022
47036,1307,2022
47037,4352,2022
47038,946,2022
47040,5367,2022
47041,6005,2022
47042,3655,2022
47043,4769,2022
47060,6654,2022
47102,6819,2022
47104,8,2022
47106,4521,2022
47108,2089,2022
47110,762,2022
47111,18144,2022
47112,16935,2022
47114,434,2022
47115,3110,2022
47116,416,2022
47117,4558,2022
47118,3665,2022
47119,11509,2022
47120,671,2022
47122,11524,2022
47123,140,2022
47124,5433,2022
47125,1587,2022
47126,4145,2022
47129,19617,2022
47130,48599,2022
47135,736,2022
47136,4686,2022
47137,1441,2022
47138,5038,2022
47140,2368,2022
47141,1733,2022
47142,695,2022
47143,3612,2022
47145,1976,2022
47147,1315,2022
47150,49722,2022
47160,77,2022
47161,3368,2022
47162,598,2022
47163,811,2022
47164,3764,2022
47165,6808,2022
47166,1329,2022
47167,15592,2022
47170,14239,2022
47172,19705,2022
47174,43,2022
47175,855,2022
47177,2134,2022
47201,48043,2022
47203,25177,2022
47220,5940,2022
47223,774,2022
47224,522,2022
47225,19,2022
47226,251,2022
47227,1333,2022
47229,2932,2022
47230,1882,2022
47231,590,2022
47232,2510,2022
47234,1612,2022
47235,1427,2022
47236,266,2022
47240,21755,2022
47243,6024,2022
47244,434,2022
47246,4099,2022
47247,196,2022
47250,23434,2022
47260,2037,2022
47263,206,2022
47264,1317,2022
47265,21520,2022
47270,432,2022
47272,1720,2022
47273,2054,2022
47274,33170,2022
47280,667,2022
47281,1432,2022
47282,248,2022
47283,3770,2022
47302,25086,2022
47303,24393,2022
47304,31757,2022
47305,3193,2022
47306,4059,2022
47320,4320,2022
47324,227,2022
47325,562,2022
47326,1828,2022
47327,4311,2022
47330,5481,2022
47331,22714,2022
47334,3187,2022
47335,650,2022
47336,2870,2022
47337,204,2022
47338,2465,2022
47339,499,2022
47340,3073,2022
47341,2342,2022
47342,2316,2022
47344,175,2022
47345,1437,2022
47346,3921,2022
47348,9110,2022
47351,519,2022
47352,763,2022
47353,5262,2022
47354,1152,2022
47355,3163,2022
47356,5451,2022
47357,950,2022
47358,966,2022
47359,3434,2022
47360,1404,2022
47361,239,2022
47362,29377,2022
47366,34,2022
47367,85,2022
47368,2008,2022
47369,1358,2022
47370,130,2022
47371,12462,2022
47373,2240,2022
47374,45480,2022
47380,1476,2022
47381,171,2022
47382,177,2022
47383,2864,2022
47384,2282,2022
47385,1816,2022
47386,1190,2022
47387,522,2022
47388,407,2022
47390,5055,2022
47392,182,2022
47393,1761,2022
47394,8396,2022
47396,7652,2022
47401,40399,2022
47403,34165,2022
47404,23680,2022
47405,1312,2022
47406,8631,2022
47408,21733,2022
47420,51,2022
47421,27661,2022
47424,8556,2022
47427,865,2022
47429,7271,2022
47431,1689,2022
47432,4687,2022
47433,3781,2022
47434,12,2022
47435,119,2022
47436,1541,2022
47437,87,2022
47438,3970,2022
47441,8850,2022
47443,1427,2022
47445,94,2022
47446,9224,2022
47448,7747,2022
47449,414,2022
47451,1527,2022
47452,5100,2022
47453,240,2022
47454,7649,2022
47455,35,2022
47456,1203,2022
47457,0,2022
47458,0,2022
47459,3618,2022
47460,11442,2022
47462,5026,2022
47464,350,2022
47465,417,2022
47467,0,2022
47468,1126,2022
47469,1842,2022
47470,1367,2022
47471,3260,2022
47501,18168,2022
47512,4114,2022
47513,1822,2022
47514,1469,2022
47515,1150,2022
47516,986,2022
47519,621,2022
47520,2909,2022
47521,857,2022
47522,335,2022
47523,3301,2022
47524,442,2022
47525,206,2022
47527,2330,2022
47528,463,2022
47529,1194,2022
47531,897,2022
47532,4363,2022
47535,734,2022
47537,639,2022
47541,1155,2022
47542,9761,2022
47546,22186,2022
47550,628,2022
47551,588,2022
47552,231,2022
47553,8734,2022
47557,1308,2022
47558,4604,2022
47561,1372,2022
47562,5395,2022
47564,1497,2022
47567,6414,2022
47568,671,2022
47573,19,2022
47574,142,2022
47575,1109,2022
47576,475,2022
47577,1290,2022
47578,490,2022
47579,2748,2022
47580,264,2022
47581,3009,2022
47584,150,2022
47585,683,2022
47586,10947,2022
47588,947,2022
47590,456,2022
47591,25378,2022
47596,118,2022
47597,844,2022
47598,2765,2022
47601,13566,2022
47610,5332,2022
47611,1047,2022
47612,790,2022
47613,2880,2022
47615,1583,2022
47616,279,2022
47619,1587,2022
47620,12738,2022
47630,38772,2022
47631,2097,2022
47633,2274,2022
47634,2290,2022
47635,5529,2022
47637,1485,2022
47638,3529,2022
47639,4591,2022
47640,983,2022
47648,4396,2022
47649,1280,2022
47654,20,2022
47660,4945,2022
47665,4057,2022
47666,1555,2022
47670,11566,2022
47683,37,2022
47708,681,2022
47710,18815,2022
47711,31200,2022
47712,25051,2022
47713,9591,2022
47714,33571,2022
47715,28079,2022
47720,17198,2022
47725,19175,2022
47802,32891,2022
47803,21008,2022
47804,10933,2022
47805,12862,2022
47807,13531,2022
47809,1716,2022
47831,0,2022
47832,1169,2022
47833,964,2022
47834,19215,2022
47836,0,2022
47837,958,2022
47838,3916,2022
47840,2079,2022
47841,2368,2022
47842,9730,2022
47845,40,2022
47846,785,2022
47847,943,2022
47848,1290,2022
47849,530,2022
47850,2295,2022
47851,0,2022
47853,137,2022
47854,750,2022
47855,952,2022
47857,350,2022
47858,1176,2022
47859,986,2022
47860,625,2022
47861,573,2022
47862,1412,2022
47863,225,2022
47865,4,2022
47866,498,2022
47868,2691,2022
47869,34,2022
47870,0,2022
47871,511,2022
47872,8230,2022
47874,2679,2022
47875,0,2022
47876,345,2022
47879,3386,2022
47880,33,2022
47881,219,2022
47882,7984,2022
47884,269,2022
47885,9256,2022
47901,4497,2022
47904,16112,2022
47905,41689,2022
47906,73916,2022
47907,0,2022
47909,43169,2022
47916,56,2022
47917,409,2022
47918,5102,2022
47920,2802,2022
47921,1159,2022
47922,1392,2022
47923,3545,2022
47924,90,2022
47925,0,2022
47926,1141,2022
47928,1783,2022
47929,670,2022
47930,1119,2022
47932,5342,2022
47933,28319,2022
47940,1436,2022
47941,1096,2022
47942,771,2022
47943,1055,2022
47944,3439,2022
47946,2169,2022
47948,1260,2022
47949,1641,2022
47950,785,2022
47951,2325,2022
47952,2676,2022
47954,2283,2022
47955,777,2022
47957,2198,2022
47958,147,2022
47959,2547,2022
47960,15434,2022
47963,2405,2022
47964,85,2022
47965,514,2022
47966,310,2022
47967,844,2022
47968,1351,2022
47969,252,2022
47970,2195,2022
47971,2017,2022
47974,1299,2022
47975,777,2022
47977,2600,2022
47978,9954,2022
47980,1138,2022
47981,887,2022
47982,140,2022
47983,167,2022
47986,0,2022
47987,3687,2022
47989,1182,2022
47990,1428,2022
47991,1295,2022
47992,1620,2022
47993,3563,2022
47994,450,2022
47995,1815,2022
47997,173,2022
48001,11691,2022
48002,3121,2022
48003,5860,2022
48005,5317,2022
48006,3945,2022
48009,21738,2022
48014,4334,2022
48015,8493,2022
48017,11334,2022
48021,34087,2022
48022,2527,2022
48023,4993,2022
48025,14813,2022
48026,14668,2022
48027,3187,2022
48028,961,2022
48030,15065,2022
48032,1864,2022
48033,17380,2022
48034,15146,2022
48035,34385,2022
48036,21499,2022
48038,44255,2022
48039,7486,2022
48040,9973,2022
48041,4415,2022
48042,32193,2022
48043,15679,2022
48044,59225,2022
48045,24259,2022
48047,39976,2022
48048,10765,2022
48049,5509,2022
48050,1427,2022
48051,17542,2022
48054,7204,2022
48059,15314,2022
48060,39644,2022
48062,9351,2022
48063,4093,2022
48064,4001,2022
48065,11313,2022
48066,47476,2022
48067,24285,2022
48069,2609,2022
48070,6365,2022
48071,28521,2022
48072,15150,2022
48073,33822,2022
48074,9594,2022
48075,23416,2022
48076,24254,2022
48079,12572,2022
48080,22072,2022
48081,20474,2022
48082,16043,2022
48083,23540,2022
48084,15571,2022
48085,27514,2022
48088,23727,2022
48089,32509,2022
48091,30063,2022
48092,27848,2022
48093,24441,2022
48094,20310,2022
48095,5704,2022
48096,3780,2022
48097,5333,2022
48098,20545,2022
48101,28395,2022
48103,54563,2022
48104,45161,2022
48105,37598,2022
48108,26888,2022
48109,5773,2022
48111,44169,2022
48114,21573,2022
48116,26999,2022
48117,10258,2022
48118,13001,2022
48120,8919,2022
48122,12639,2022
48124,34046,2022
48125,22082,2022
48126,53044,2022
48127,40392,2022
48128,12405,2022
48130,16731,2022
48131,7978,2022
48133,6711,2022
48134,24114,2022
48135,27203,2022
48137,4361,2022
48138,10695,2022
48139,89,2022
48140,3414,2022
48141,25839,2022
48143,189,2022
48144,9672,2022
48145,2817,2022
48146,39807,2022
48150,26707,2022
48152,30954,2022
48154,37267,2022
48157,1225,2022
48158,7883,2022
48159,2590,2022
48160,14163,2022
48161,26775,2022
48162,28740,2022
48164,9172,2022
48165,9128,2022
48166,13264,2022
48167,22830,2022
48168,25444,2022
48169,21210,2022
48170,40675,2022
48173,13146,2022
48174,32155,2022
48176,23240,2022
48177,370,2022
48178,36842,2022
48179,3613,2022
48180,62937,2022
48182,21391,2022
48183,42467,2022
48184,17860,2022
48185,48622,2022
48186,36184,2022
48187,52861,2022
48188,45390,2022
48189,13718,2022
48190,187,2022
48191,4059,2022
48192,24857,2022
48193,16786,2022
48195,29948,2022
48197,66422,2022
48198,39867,2022
48201,14287,2022
48202,14617,2022
48203,20584,2022
48204,20365,2022
48205,31816,2022
48206,16011,2022
48207,20577,2022
48208,7827,2022
48209,26944,2022
48210,26547,2022
48211,5526,2022
48212,43213,2022
48213,21232,2022
48214,19372,2022
48215,11018,2022
48216,5171,2022
48217,6660,2022
48218,7204,2022
48219,44595,2022
48220,21664,2022
48221,41570,2022
48223,25747,2022
48224,38193,2022
48225,16228,2022
48226,6926,2022
48227,39024,2022
48228,54670,2022
48229,9288,2022
48230,17501,2022
48233,0,2022
48234,32402,2022
48235,45529,2022
48236,31130,2022
48237,29495,2022
48238,24565,2022
48239,37372,2022
48240,16914,2022
48242,0,2022
48243,0,2022
48301,14806,2022
48302,17175,2022
48304,17425,2022
48306,28083,2022
48307,43799,2022
48309,30626,2022
48310,43232,2022
48312,34921,2022
48313,34004,2022
48314,21587,2022
48315,28248,2022
48316,28263,2022
48317,28091,2022
48320,4329,2022
48322,33174,2022
48323,16742,2022
48324,17366,2022
48326,24105,2022
48327,20878,2022
48328,25717,2022
48329,23932,2022
48331,22152,2022
48334,18814,2022
48335,24229,2022
48336,27558,2022
48340,25957,2022
48341,19236,2022
48342,16858,2022
48346,23212,2022
48348,24819,2022
48350,7795,2022
48353,7086,2022
48356,8158,2022
48357,8342,2022
48359,10149,2022
48360,12103,2022
48362,15053,2022
48363,7517,2022
48367,4482,2022
48370,1725,2022
48371,26098,2022
48374,18125,2022
48375,23933,2022
48377,19083,2022
48380,7750,2022
48381,13573,2022
48382,23765,2022
48383,13093,2022
48386,18043,2022
48390,23854,2022
48393,19975,2022
48401,1289,2022
48410,114,2022
48411,30,2022
48412,5720,2022
48413,7445,2022
48414,2837,2022
48415,9013,2022
48416,5291,2022
48417,2382,2022
48418,4408,2022
48419,2196,2022
48420,21019,2022
48421,6592,2022
48422,6005,2022
48423,33601,2022
48426,1280,2022
48427,2899,2022
48428,5556,2022
48429,8428,2022
48430,38929,2022
48432,536,2022
48433,25824,2022
48434,132,2022
48435,2589,2022
